year,quarter,market,dur_stay,mode,purpose,area,Visits (000s),Spend (£m),Nights (000s),sample
2004,July-September,Other Eastern Europe,15+  nights,Air,VFR,SCOTLAND,0.468230009,0.098796502,21.53860092,1
2004,July-September,USA,1-3  nights,Air,Holiday,SCOTLAND,7.482295781,3.329463965,17.45778215,8
2004,July-September,USA,1-3  nights,Air,Business,SCOTLAND,5.417061061,1.635563413,10.54167983,5
2004,July-September,USA,1-3  nights,Air,VFR,SCOTLAND,0.217087001,0,0.646899998,1
2004,July-September,USA,1-3  nights,Air,Miscellaneous,SCOTLAND,0.443484008,0.0329585,0.961230993,1
2004,July-September,USA,4-7  nights,Air,Holiday,SCOTLAND,29.53636861,33.41597409,147.7701558,33
2004,July-September,USA,4-7  nights,Air,Business,SCOTLAND,4.090729013,4.599176466,18.23231968,7
2004,July-September,USA,4-7  nights,Air,VFR,SCOTLAND,3.943708032,0.827271014,24.31145966,5
2004,July-September,USA,4-7  nights,Air,Miscellaneous,SCOTLAND,1.812103033,2.103095964,10.29973006,4
2004,July-September,USA,4-7  nights,Sea,Holiday,SCOTLAND,1.891685199,0.166121592,2.007754745,3
2004,July-September,USA,4-7  nights,Tunnel,Holiday,SCOTLAND,0.512103021,0.236377001,2.055049896,1
2004,July-September,USA,4-7  nights,Tunnel,Business,SCOTLAND,0.470921993,0.034147002,0.941843987,1
2004,July-September,USA,8-14 nights,Air,Holiday,SCOTLAND,56.38169038,49.77581273,489.4743807,80
2004,July-September,USA,8-14 nights,Air,Business,SCOTLAND,4.102555946,4.124591421,23.18694961,6
2004,July-September,USA,8-14 nights,Air,VFR,SCOTLAND,17.45106393,7.165424645,141.54082,22
2004,July-September,USA,8-14 nights,Air,Study,SCOTLAND,1.646759987,0.138628006,3.293529987,1
2004,July-September,USA,8-14 nights,Air,Miscellaneous,SCOTLAND,2.631806016,1.154382158,19.54646015,5
2004,July-September,USA,8-14 nights,Tunnel,Holiday,SCOTLAND,2.007234991,0.949603979,6.850124121,4
2004,July-September,USA,15+  nights,Air,Holiday,SCOTLAND,16.82948588,15.93707772,198.5318412,31
2004,July-September,USA,15+  nights,Air,Business,SCOTLAND,1.538097024,0.662311111,11.12292981,2
2004,July-September,USA,15+  nights,Air,VFR,SCOTLAND,15.79190803,16.8544828,331.7749758,18
2004,July-September,USA,15+  nights,Air,Study,SCOTLAND,5.588199973,9.74921497,428.9310007,4
2004,July-September,USA,15+  nights,Sea,Holiday,SCOTLAND,2.119125318,0.714071806,17.35067001,3
2004,July-September,USA,15+  nights,Tunnel,Holiday,SCOTLAND,1.024206042,1.056298018,19.5229497,2
2004,July-September,Canada,1-3  nights,Air,Holiday,SCOTLAND,1.169649959,0.118841998,2.429239988,1
2004,July-September,Canada,1-3  nights,Air,Miscellaneous,SCOTLAND,1.143610001,0.071626797,1.136899948,1
2004,July-September,Canada,4-7  nights,Air,Holiday,SCOTLAND,6.503289819,2.110545069,41.73455906,5
2004,July-September,Canada,4-7  nights,Air,Business,SCOTLAND,0.362251014,0.385405004,1.811249971,1
2004,July-September,Canada,4-7  nights,Air,VFR,SCOTLAND,3.043094009,0.461468408,18.03201008,4
2004,July-September,Canada,4-7  nights,Air,Miscellaneous,SCOTLAND,0.423377007,0.0138899,2.525369883,1
2004,July-September,Canada,8-14 nights,Air,Holiday,SCOTLAND,9.365848869,6.171148751,91.46737027,10
2004,July-September,Canada,8-14 nights,Air,VFR,SCOTLAND,9.224720001,3.522316009,77.37257862,8
2004,July-September,Canada,8-14 nights,Tunnel,Holiday,SCOTLAND,0.454475999,0.00913747,0.681713998,1
2004,July-September,Canada,15+  nights,Air,Holiday,SCOTLAND,5.340345919,2.481378116,68.76576841,9
2004,July-September,Canada,15+  nights,Air,Business,SCOTLAND,2.394693941,5.159954101,79.48509884,4
2004,July-September,Canada,15+  nights,Air,VFR,SCOTLAND,21.02399999,10.487406,447.3056915,20
2004,July-September,Canada,15+  nights,Air,Miscellaneous,SCOTLAND,2.710597008,3.116413951,81.25219917,3
2004,July-September,Canada,15+  nights,Tunnel,VFR,SCOTLAND,0.131794006,0.0160359,0.777831972,1
2004,July-September,Mexico,8-14 nights,Air,Holiday,SCOTLAND,0.441303015,0.184402004,3.32565999,1
2004,July-September,Mexico,8-14 nights,Air,Business,SCOTLAND,0.566366971,0.564101994,3.398200035,1
2004,July-September,Mexico,15+  nights,Air,VFR,SCOTLAND,1.770740032,0.819850028,30.10250092,1
2004,July-September,Mexico,15+  nights,Air,Study,SCOTLAND,0.276600987,0.537159026,8.574629784,1
2004,July-September,Brazil,15+  nights,Air,Holiday,SCOTLAND,0.353374988,0.119323,2.002460003,1
2004,July-September,Brazil,15+  nights,Air,VFR,SCOTLAND,0.493066996,0.214796007,1.479200006,1
2004,July-September,Argentina,4-7  nights,Air,Business,SCOTLAND,1.016939998,1.012879968,6.101659775,1
2004,July-September,Argentina,8-14 nights,Air,Holiday,SCOTLAND,0.596534014,0.545828998,2.982670069,1
2004,July-September,Argentina,15+  nights,Air,VFR,SCOTLAND,0.201820999,0.033475999,1.00909996,1
2004,July-September,Other Central & South America,1-3  nights,Air,Holiday,SCOTLAND,0.432754993,0.0651296,1.298259974,1
2004,July-September,Other Central & South America,15+  nights,Air,VFR,SCOTLAND,1.016536966,1.41877301,9.41490984,3
2004,July-September,Hong Kong,4-7  nights,Air,Holiday,SCOTLAND,1.852309942,0.728775978,9.165399551,1
2004,July-September,Hong Kong,4-7  nights,Air,VFR,SCOTLAND,0.384454995,0.254893988,2.691179991,1
2004,July-September,Hong Kong,8-14 nights,Air,Holiday,SCOTLAND,0.787600994,0.157708004,0.779425025,1
2004,July-September,Hong Kong,8-14 nights,Air,Business,SCOTLAND,0.413765997,0.331328005,1.241299987,1
2004,July-September,Hong Kong,8-14 nights,Air,VFR,SCOTLAND,0.456463009,0.0208521,2.282320023,1
2004,July-September,Hong Kong,8-14 nights,Tunnel,VFR,SCOTLAND,0.649251997,0,7.791019917,1
2004,July-September,Hong Kong,15+  nights,Air,Holiday,SCOTLAND,1.704229951,0.356442004,12.01599979,1
2004,July-September,Hong Kong,15+  nights,Air,Business,SCOTLAND,1.770740032,1.892920017,288.6300049,1
2004,July-September,Hong Kong,15+  nights,Air,VFR,SCOTLAND,3.906797022,1.737678124,326.1399578,6
2004,July-September,Malaysia,4-7  nights,Air,Miscellaneous,SCOTLAND,0.596319973,0.517776012,3.57791996,1
2004,July-September,Malaysia,15+  nights,Air,Holiday,SCOTLAND,0.412568986,0.0349974,3.027149916,1
2004,July-September,Malaysia,15+  nights,Air,VFR,SCOTLAND,1.372085035,0.0203964,36.01400089,2
2004,July-September,Thailand,4-7  nights,Air,Business,SCOTLAND,0.374186993,0.034799401,2.619309902,1
2004,July-September,Thailand,8-14 nights,Air,Holiday,SCOTLAND,0.362044007,0.031859901,0.362044007,1
2004,July-September,Thailand,8-14 nights,Air,VFR,SCOTLAND,0.556317985,0.361297011,3.894229889,1
2004,July-September,Thailand,8-14 nights,Air,Miscellaneous,SCOTLAND,0.584420979,0.065396696,1.753260016,1
2004,July-September,Thailand,15+  nights,Air,VFR,SCOTLAND,0.581851006,0.123934001,8.727769852,1
2004,July-September,Singapore,8-14 nights,Air,Holiday,SCOTLAND,1.192639947,0.122364998,2.385279894,1
2004,July-September,Singapore,15+  nights,Air,Holiday,SCOTLAND,0.61145401,0.119966999,5.503089905,1
2004,July-September,Singapore,15+  nights,Air,VFR,SCOTLAND,1.435510039,2.010890007,42.35919952,1
2004,July-September,Singapore,15+  nights,Air,Miscellaneous,SCOTLAND,0.461425006,0.059431501,1.845700026,1
2004,July-September,Taiwan,4-7  nights,Air,Holiday,SCOTLAND,1.975465983,0.435167201,3.777935982,4
2004,July-September,Taiwan,8-14 nights,Air,Holiday,SCOTLAND,2.34176299,0.528364412,25.65642262,2
2004,July-September,Taiwan,15+  nights,Air,VFR,SCOTLAND,0.517648995,0.227617994,21.74130058,1
2004,July-September,China,1-3  nights,Air,Business,SCOTLAND,0.569082975,0.042629801,0.495873004,1
2004,July-September,China,4-7  nights,Air,Holiday,SCOTLAND,0.545544028,0.167361006,1.293359995,1
2004,July-September,China,8-14 nights,Air,Holiday,SCOTLAND,0.347445011,0.391918004,4.864230156,1
2004,July-September,China,8-14 nights,Air,Business,SCOTLAND,0.508099973,0.460592985,3.048599958,1
2004,July-September,China,15+  nights,Air,VFR,SCOTLAND,0.934041023,0.132813007,1.86808002,2
2004,July-September,Other Asia,8-14 nights,Air,Business,SCOTLAND,0.842054009,1.401180029,6.736430168,1
2004,July-September,Other Asia,15+  nights,Air,VFR,SCOTLAND,2.318328977,0.237605007,41.5046196,2
2004,July-September,Japan,1-3  nights,Air,VFR,SCOTLAND,2.143929958,0.573679984,7.019680023,1
2004,July-September,Japan,4-7  nights,Air,Holiday,SCOTLAND,0.419705987,0.626206994,1.220810056,1
2004,July-September,Japan,4-7  nights,Air,Business,SCOTLAND,1.475253016,1.132505998,9.302440166,3
2004,July-September,Japan,4-7  nights,Tunnel,Holiday,SCOTLAND,0.547280014,0.057799801,1.094560027,1
2004,July-September,Japan,8-14 nights,Air,Holiday,SCOTLAND,2.274534971,0.691570293,12.91142642,4
2004,July-September,Japan,8-14 nights,Air,Business,SCOTLAND,0.559288025,0.301544011,7.05452013,1
2004,July-September,Japan,8-14 nights,Tunnel,Holiday,SCOTLAND,0.74228698,0.299286008,2.928869963,1
2004,July-September,Japan,15+  nights,Air,Holiday,SCOTLAND,5.682426989,5.455586411,87.2555902,6
2004,July-September,Japan,15+  nights,Air,Business,SCOTLAND,2.066040039,6.949399948,46.10570145,1
2004,July-September,Japan,15+  nights,Air,VFR,SCOTLAND,0.837845027,0.00648162,8.229860306,1
2004,July-September,Japan,15+  nights,Air,Study,SCOTLAND,0.558100998,0.556098998,7.077569962,1
2004,July-September,South Korea,8-14 nights,Air,VFR,SCOTLAND,0.535448015,0.217659995,2.677239895,1
2004,July-September,Australia,1-3  nights,Air,VFR,SCOTLAND,0.992080957,0.302184906,2.978440046,2
2004,July-September,Australia,4-7  nights,Air,Holiday,SCOTLAND,1.869046986,0.488199409,8.678556144,5
2004,July-September,Australia,4-7  nights,Air,Business,SCOTLAND,0.548058987,0.884019017,2.740289927,1
2004,July-September,Australia,4-7  nights,Air,VFR,SCOTLAND,1.780014932,0.379551992,5.863879919,4
2004,July-September,Australia,4-7  nights,Sea,Miscellaneous,SCOTLAND,1.840280056,1.479239941,24.9048996,1
2004,July-September,Australia,8-14 nights,Air,Holiday,SCOTLAND,7.570094943,2.04450567,35.36700466,14
2004,July-September,Australia,8-14 nights,Air,VFR,SCOTLAND,1.996166021,0.450249603,7.325343817,5
2004,July-September,Australia,8-14 nights,Sea,Holiday,SCOTLAND,3.481840014,0.424822189,12.10282993,2
2004,July-September,Australia,15+  nights,Air,Holiday,SCOTLAND,12.25266191,12.11885157,352.3714181,26
2004,July-September,Australia,15+  nights,Air,Business,SCOTLAND,0.528460994,0.112865398,3.699230075,2
2004,July-September,Australia,15+  nights,Air,VFR,SCOTLAND,17.62187576,10.79151894,255.1302725,32
2004,July-September,Australia,15+  nights,Sea,Holiday,SCOTLAND,10.64662004,7.415609226,157.2517996,6
2004,July-September,Australia,15+  nights,Sea,VFR,SCOTLAND,1.841470003,0.271488994,9.549860001,1
2004,July-September,Australia,15+  nights,Tunnel,Holiday,SCOTLAND,0.424347013,0.295664012,2.864340067,1
2004,July-September,Australia,15+  nights,Tunnel,VFR,SCOTLAND,1.231362015,0.251714006,19.02733922,2
2004,July-September,New Zealand,4-7  nights,Air,VFR,SCOTLAND,0.379330993,0.152419001,2.566020012,1
2004,July-September,New Zealand,8-14 nights,Air,Holiday,SCOTLAND,0.991066962,0.411825899,6.048289955,3
2004,July-September,New Zealand,8-14 nights,Air,VFR,SCOTLAND,0.74197799,0.0716183,6.232340872,3
2004,July-September,New Zealand,8-14 nights,Sea,VFR,SCOTLAND,0.936311007,0.251118004,9.363109589,1
2004,July-September,New Zealand,15+  nights,Air,Holiday,SCOTLAND,1.516148016,0.312686998,10.22079405,5
2004,July-September,New Zealand,15+  nights,Air,Business,SCOTLAND,0.33404699,0.394843996,2.00428009,1
2004,July-September,New Zealand,15+  nights,Air,VFR,SCOTLAND,4.465827018,1.75303839,49.42594194,7
2004,July-September,New Zealand,15+  nights,Sea,Holiday,SCOTLAND,1.841470003,5.667280197,50.50910187,1
2004,July-September,New Zealand,15+  nights,Sea,VFR,SCOTLAND,1.251919985,0.722257018,24.26779938,1
2004,July-September,United Arab Emirates,4-7  nights,Air,VFR,SCOTLAND,1.196609974,1.173310041,7.129869938,1
2004,July-September,United Arab Emirates,8-14 nights,Air,Holiday,SCOTLAND,0.622103989,0.267461985,3.743959904,1
2004,July-September,United Arab Emirates,8-14 nights,Air,VFR,SCOTLAND,1.196609974,0.407855004,11.88309956,1
2004,July-September,United Arab Emirates,15+  nights,Air,Holiday,SCOTLAND,0.922606021,0.863918014,7.010024846,3
2004,July-September,United Arab Emirates,15+  nights,Air,VFR,SCOTLAND,7.408807874,6.263361223,247.6993947,7
2004,July-September,Saudi Arabia,15+  nights,Air,Holiday,SCOTLAND,0.40606901,0.0072899,0.408609986,1
2004,July-September,Saudi Arabia,15+  nights,Air,Business,SCOTLAND,0.392551005,0.400981009,6.280819893,1
2004,July-September,Kuwait,8-14 nights,Air,Holiday,SCOTLAND,0.419573992,0.334867001,1.743659973,1
2004,July-September,Kuwait,15+  nights,Air,Holiday,SCOTLAND,0.783618987,1.122210026,18.72520065,1
2004,July-September,Other Middle East,4-7  nights,Air,VFR,SCOTLAND,0.213722005,0,1.740440011,1
2004,July-September,Other Middle East,8-14 nights,Air,Business,SCOTLAND,0.783523023,0.431250989,6.268179893,1
2004,July-September,Other Middle East,8-14 nights,Air,VFR,SCOTLAND,0.556357026,0,6.649980068,1
2004,July-September,Other Middle East,15+  nights,Air,Holiday,SCOTLAND,2.02334699,3.9080742,27.63213944,6
2004,July-September,Other Middle East,15+  nights,Air,VFR,SCOTLAND,0.795587987,0.51675202,5.996759892,3
2004,July-September,Egypt,8-14 nights,Air,Miscellaneous,SCOTLAND,0.573574007,0.294658989,5.324299812,1
2004,July-September,Egypt,15+  nights,Air,VFR,SCOTLAND,1.371003956,0.947250992,37.90673995,2
2004,July-September,Israel,4-7  nights,Air,Holiday,SCOTLAND,0.53620398,0.032929402,1.072409987,1
2004,July-September,Israel,8-14 nights,Air,Holiday,SCOTLAND,1.285936967,0.5108767,9.069059849,4
2004,July-September,Israel,8-14 nights,Air,Business,SCOTLAND,0.749521986,0.462445006,3.528470039,2
2004,July-September,Israel,8-14 nights,Air,Miscellaneous,SCOTLAND,2.359139919,3.290090084,23.59140015,1
2004,July-September,Israel,15+  nights,Air,Holiday,SCOTLAND,0.630086005,0.112966999,5.040689945,1
2004,July-September,Israel,15+  nights,Air,VFR,SCOTLAND,0.647736013,0,4.534150124,1
2004,July-September,India,1-3  nights,Air,VFR,SCOTLAND,1.278710008,2.245779991,3.805449963,1
2004,July-September,India,4-7  nights,Air,Business,SCOTLAND,0.493357986,0.0310816,2.960150003,1
2004,July-September,India,4-7  nights,Air,VFR,SCOTLAND,0.333644003,0.0257634,0.330976009,1
2004,July-September,India,8-14 nights,Air,VFR,SCOTLAND,0.348957002,0.094094902,2.769330025,1
2004,July-September,India,15+  nights,Air,Holiday,SCOTLAND,0.612988979,0.251574993,10.51597023,2
2004,July-September,India,15+  nights,Air,VFR,SCOTLAND,0.827362031,0.043699119,4.95934999,2
2004,July-September,India,15+  nights,Air,Miscellaneous,SCOTLAND,0.256963015,0.024424599,3.172489882,1
2004,July-September,Pakistan,8-14 nights,Air,Holiday,SCOTLAND,0.401630014,0.0775453,1.685469985,1
2004,July-September,Pakistan,8-14 nights,Air,VFR,SCOTLAND,0.417257011,0.077845998,0.896288991,1
2004,July-September,Pakistan,15+  nights,Air,Holiday,SCOTLAND,0.803260028,0.033826601,2.528204978,2
2004,July-September,Pakistan,15+  nights,Air,Business,SCOTLAND,0.596319973,0.163234994,4.174240112,1
2004,July-September,Pakistan,15+  nights,Air,VFR,SCOTLAND,0.704460979,0.066316999,22.69820023,1
2004,July-September,South Africa,4-7  nights,Air,Holiday,SCOTLAND,0.453173012,0.0317332,0.447771013,1
2004,July-September,South Africa,4-7  nights,Air,Business,SCOTLAND,0.698800027,0.463304013,3.493999958,1
2004,July-September,South Africa,4-7  nights,Air,VFR,SCOTLAND,1.515247971,1.553608954,9.234450102,2
2004,July-September,South Africa,4-7  nights,Air,Miscellaneous,SCOTLAND,0.679341972,0.229617406,3.7363801,2
2004,July-September,South Africa,8-14 nights,Air,Holiday,SCOTLAND,0.99386099,0.562070392,6.957493067,3
2004,July-September,South Africa,8-14 nights,Air,Business,SCOTLAND,0.771242976,0.454480104,2.979101926,2
2004,July-September,South Africa,8-14 nights,Air,VFR,SCOTLAND,1.050993979,0.181686798,4.785664856,3
2004,July-September,South Africa,8-14 nights,Air,Miscellaneous,SCOTLAND,1.068289995,0.206180006,10.68290043,1
2004,July-September,South Africa,15+  nights,Air,Holiday,SCOTLAND,0.788804024,0.181340396,3.973619938,2
2004,July-September,South Africa,15+  nights,Air,VFR,SCOTLAND,3.641860962,0.767634223,58.62961811,9
2004,July-September,Other Southern Africa,15+  nights,Air,Holiday,SCOTLAND,0.170461997,0.085785002,1.193230033,1
2004,July-September,Other Southern Africa,15+  nights,Air,VFR,SCOTLAND,0.189937994,0.0107379,0.76494199,1
2004,July-September,Nigeria,4-7  nights,Air,Business,SCOTLAND,0.456063986,0.133255005,1.80787003,1
2004,July-September,Nigeria,8-14 nights,Air,Holiday,SCOTLAND,0.228167996,0.061041899,0.464426011,1
2004,July-September,Nigeria,8-14 nights,Air,Business,SCOTLAND,0.456063986,0.213789999,0.903932989,1
2004,July-September,Nigeria,15+  nights,Air,Business,SCOTLAND,0.390675992,0.745136023,8.130490303,1
2004,July-September,Kenya,15+  nights,Air,VFR,SCOTLAND,0.670127019,0.03798343,4.690890074,2
2004,July-September,Other Africa,8-14 nights,Air,Holiday,SCOTLAND,0.738393024,0.560923994,8.767830014,2
2004,July-September,Other Africa,8-14 nights,Air,Business,SCOTLAND,0.638223007,0.708911002,3.135310054,2
2004,July-September,Other Africa,8-14 nights,Air,VFR,SCOTLAND,0.332958013,0.097968899,1.997750044,1
2004,July-September,Other Africa,15+  nights,Air,Holiday,SCOTLAND,1.84049806,2.119308297,28.41263998,3
2004,July-September,Other Africa,15+  nights,Air,VFR,SCOTLAND,1.805449963,1.106739998,68.6072998,1
2004,July-September,Other Africa,15+  nights,Air,Miscellaneous,SCOTLAND,0.313888997,0,1.25556004,1
2004,October-December,Belgium,1-3  nights,Air,Business,SCOTLAND,1.962760031,0.634545967,4.45559001,2
2004,October-December,Belgium,4-7  nights,Sea,Holiday,SCOTLAND,2.155810118,0.399832994,8.373330116,1
2004,October-December,Luxembourg,15+  nights,Air,VFR,SCOTLAND,0.532993019,0,12.25879955,1
2004,October-December,France,1-3  nights,Air,Business,SCOTLAND,3.098578066,0.237786494,8.107584774,2
2004,October-December,France,1-3  nights,Air,VFR,SCOTLAND,5.360040188,0.703980982,10.73176003,2
2004,October-December,France,1-3  nights,Tunnel,Business,SCOTLAND,1.156700015,0,2.447109938,1
2004,October-December,France,4-7  nights,Air,Holiday,SCOTLAND,2.331579983,0.282421999,7.966260195,2
2004,October-December,France,4-7  nights,Air,Business,SCOTLAND,2.930830061,0.818317005,10.48937404,2
2004,October-December,France,4-7  nights,Air,VFR,SCOTLAND,5.802766919,1.426178792,32.24291039,6
2004,October-December,France,4-7  nights,Sea,Holiday,SCOTLAND,1.055220008,0.054074202,6.334770203,1
2004,October-December,France,4-7  nights,Sea,Business,SCOTLAND,1.000200033,0.109247997,6.348050117,1
2004,October-December,France,8-14 nights,Air,VFR,SCOTLAND,2.464605004,0.799929127,21.15486956,3
2004,October-December,France,8-14 nights,Tunnel,VFR,SCOTLAND,0.428526998,0.0120647,0.862666011,1
2004,October-December,France,15+  nights,Air,Business,SCOTLAND,0.651875973,0.417246997,2.539139986,1
2004,October-December,France,15+  nights,Air,Study,SCOTLAND,0.592332006,0.363099992,53.90219879,1
2004,October-December,France,15+  nights,Tunnel,Business,SCOTLAND,0.449497014,0.064039201,1.426429987,1
2004,October-December,Germany,1-3  nights,Air,Holiday,SCOTLAND,5.629362136,2.403090417,14.36179996,3
2004,October-December,Germany,1-3  nights,Air,Business,SCOTLAND,5.039660007,1.204619115,9.718626857,8
2004,October-December,Germany,1-3  nights,Air,VFR,SCOTLAND,5.193990231,0.460860997,12.92739964,2
2004,October-December,Germany,4-7  nights,Air,Holiday,SCOTLAND,0.439107001,0.085881002,2.620110035,1
2004,October-December,Germany,4-7  nights,Air,Business,SCOTLAND,5.76906693,4.497239053,27.71197057,3
2004,October-December,Germany,4-7  nights,Air,VFR,SCOTLAND,5.911591858,0.691821972,28.8795104,5
2004,October-December,Germany,4-7  nights,Sea,Holiday,SCOTLAND,0.482347995,0.51819402,3.377310038,1
2004,October-December,Germany,4-7  nights,Sea,Business,SCOTLAND,1.028339982,0.233083993,4.369780064,1
2004,October-December,Germany,8-14 nights,Air,VFR,SCOTLAND,0.862697005,0.871330317,6.749380112,2
2004,October-December,Germany,8-14 nights,Sea,Holiday,SCOTLAND,0.482347995,0.188194007,2.481359959,1
2004,October-December,Germany,8-14 nights,Tunnel,Business,SCOTLAND,1.118049979,0.019859901,2.375509977,1
